fare_amount,hour,day,month,year,dayofweek,distance_km
8.1,18,18,9,2009,4,3.075710258130194
12.0,16,15,9,2013,6,5.429856631209229
10.0,21,30,4,2015,3,2.47907332940037
10.5,20,19,4,2014,5,1.8827102320991818
9.3,20,31,3,2011,3,2.757318842682974
8.9,15,28,12,2010,1,2.7700012055604146
5.5,14,29,11,2014,5,1.024292120200238
5.3,18,21,1,2011,4,1.0322100110456112
6.0,8,24,11,2013,6,1.3859215642697293
4.1,2,12,11,2011,5,0.6896965879588898
5.0,23,28,10,2013,0,1.1258503207790123
9.3,12,30,4,2010,4,1.9641077428338123
4.5,22,14,3,2015,5,1.1436936716238097
6.5,21,14,11,2014,4,1.350389951243561
6.0,4,22,9,2012,5,1.0333151034067922
7.0,19,15,7,2014,1,2.090674789088691
11.5,0,1,1,2013,1,5.6020851319629505
10.9,23,23,8,2010,0,2.8324568441151734
7.3,18,7,8,2011,6,2.0247823951912163
9.3,6,29,9,2010,2,4.075202279255672
8.5,10,21,12,2009,0,1.6933692973540042
8.5,13,15,4,2014,1,1.7685940369492144
13.0,14,14,6,2013,4,3.2966638049144135
4.1,1,17,8,2009,0,0.6330589927956521
6.1,9,13,2,2009,4,0.612842170869975
5.5,12,20,12,2012,3,0.9372029609120611
15.3,16,4,8,2010,2,5.417989689850778
9.3,16,15,3,2009,6,2.3352034869814036
11.7,6,6,12,2009,6,5.413122291864505
6.5,20,16,7,2012,0,2.2314234503120813
5.7,20,18,2,2012,5,1.364979931834136
10.5,13,30,4,2013,1,2.8136965744354603
8.0,5,17,12,2014,2,2.262512539634812
6.9,21,4,1,2011,1,1.5414776155352188
14.5,20,25,8,2011,3,5.604671569539439
8.5,13,16,6,2010,2,1.522897916274909
4.1,21,18,10,2010,0,0.7473271316677651
15.5,11,17,1,2014,4,5.014750981668017
8.9,5,22,4,2009,2,4.564299276636408
8.5,19,8,2,2011,1,2.8945466200742063
11.0,19,18,12,2012,1,2.1315525922549736
5.7,23,30,9,2009,2,0.9856016683313409
3.7,15,28,3,2009,5,0.40503017632569177
6.5,9,20,4,2013,5,1.8108099233792578
8.1,18,27,6,2011,0,2.9870828268287357
16.5,21,15,3,2013,4,3.32983794456683
4.1,10,27,1,2009,1,0.7728338136688376
4.5,9,26,9,2014,4,0.572492474475238
8.9,1,11,3,2012,6,2.7312205445362467
10.9,23,26,2,2010,4,5.378018374814624
8.1,11,17,3,2012,5,1.7182771034562963
6.5,18,14,4,2011,3,1.4245635536742034
7.5,21,15,7,2013,0,1.6023836154545157
8.0,14,11,5,2015,0,2.235276950290668
8.1,14,5,8,2012,6,2.9886026001510264
5.0,16,28,9,2013,5,2.139436357794381
7.3,9,24,10,2009,5,3.5300382137269466
6.0,13,27,5,2013,0,1.761896981053335
8.1,10,15,9,2011,3,0.9090478821397691
4.5,19,23,5,2011,0,1.3853796467473756
11.3,16,30,7,2011,5,4.58636054631042
6.9,19,2,12,2009,2,2.102363610067441
17.0,14,21,4,2015,1,4.5342506775509435
4.9,13,1,9,2012,5,1.390419026719864
4.1,19,1,4,2009,2,0.7571456994177995
12.1,12,2,4,2012,0,5.136236647872677
10.5,14,21,4,2012,5,3.628764065569718
5.7,10,8,4,2012,6,1.840305954470233
9.0,14,9,10,2014,3,1.8242861712122225
13.7,16,12,3,2009,3,2.0840537674613477
7.5,15,9,1,2014,3,1.5748081886557586
7.0,8,28,11,2014,4,2.2667985710145078
9.3,0,14,8,2011,6,2.125458548461049
7.7,12,8,2,2012,2,2.4428956045669272
8.9,21,26,3,2009,3,2.139546947319178
8.0,17,15,2,2014,5,2.712603000882614
6.1,10,16,7,2012,0,1.7376747122796061
7.7,8,25,6,2009,3,2.450344896056725
6.1,21,6,8,2012,0,1.9358685655454053
6.5,20,19,10,2011,2,2.053113489286981
3.7,7,4,7,2012,2,0.6816587629455221
8.5,15,15,1,2010,4,3.2652166956598934
6.1,22,6,5,2010,3,1.4339499191433531
5.7,0,25,3,2011,4,1.2418700572805605
7.7,12,8,8,2010,6,2.223260511250424
9.5,19,25,2,2013,0,2.743120243900654
7.5,12,30,12,2012,6,1.3964937241434907
3.7,16,28,10,2010,3,0.7533553023980539
8.1,11,3,2,2011,3,1.9183636888071938
12.0,23,12,12,2012,2,3.2760862094223997
4.5,11,22,2,2011,1,1.0220967157552658
5.0,9,20,3,2015,4,0.8028721591722606
5.0,16,27,12,2014,5,1.181594343050827
7.7,19,21,9,2011,2,1.7536391174565262
4.5,10,9,3,2010,1,0.7402775027664953
10.5,20,4,6,2009,3,2.4152331544095316
5.3,23,21,5,2009,3,0.958110037916198
7.3,18,11,5,2011,2,1.353929171338058
9.0,21,2,11,2012,4,3.2411481243772395
12.1,3,24,9,2009,3,4.660933206778717
4.5,21,28,12,2012,4,0.6784259991884877
8.9,15,10,11,2010,2,1.2323455091840143
5.3,19,2,3,2010,1,1.5729482920050015
7.7,8,16,6,2011,3,1.0194448510366871
7.0,16,26,4,2013,4,1.492329935281054
12.1,15,29,8,2012,2,1.741305634706528
6.5,10,30,12,2009,2,1.4677357290506237
5.7,7,28,8,2012,1,2.1141967697657424
13.0,0,22,5,2013,2,4.857837124008338
12.1,16,30,1,2012,0,4.410075647972833
10.5,11,20,8,2014,2,1.9847845023849715
7.0,10,2,3,2015,0,1.1980482012248292
4.5,19,12,4,2013,4,0.929804683659702
10.9,7,5,6,2012,1,4.708003899892068
4.1,20,22,8,2009,5,0.3659782818076676
14.0,15,9,8,2014,5,3.8098058426991863
9.3,6,12,2,2010,4,4.755252449605493
8.0,19,18,11,2013,0,2.1010303083425086
9.0,8,23,10,2014,3,1.7796130858648909
7.7,8,24,11,2010,2,1.2416099533439222
8.0,1,13,9,2013,4,1.9654978822709346
4.1,9,22,4,2010,3,0.6818447024454146
5.7,23,7,11,2011,0,1.7351801138096206
4.1,2,19,12,2011,0,0.7426898677652891
16.5,20,7,9,2012,4,4.946800108046416
6.5,15,5,2,2015,3,1.2615644451326515
6.9,17,10,8,2009,0,2.349707271884355
8.0,6,5,2,2014,2,3.635657288962078
8.5,16,8,3,2013,4,2.3763105410999383
4.1,13,10,11,2011,3,1.2398169986680996
8.0,1,6,12,2013,4,3.8766125133873244
3.3,3,26,7,2009,6,0.3898741660405503
5.7,1,22,9,2011,3,1.5771413714829174
6.1,22,10,12,2011,5,1.4710279112894566
9.5,0,27,10,2012,5,2.2043583258443036
11.0,22,10,4,2014,3,4.014259851911066
8.1,20,9,11,2011,2,2.4443132522940476
11.7,12,6,9,2011,1,2.162835154384955
10.5,18,1,6,2011,2,4.2345484611511965
5.5,10,31,1,2013,3,1.6649853954881428
7.5,21,28,10,2012,6,3.2090285916558563
10.5,21,22,12,2009,1,4.73689254077375
8.5,14,30,4,2013,1,1.704601567819465
13.5,9,4,9,2014,3,2.339512120717264
4.5,19,22,3,2013,4,1.1532949127515204
8.1,14,10,3,2012,5,1.9894093734993508
10.5,19,12,12,2011,0,3.5128996238444543
8.1,22,15,6,2009,0,3.792820641179501
12.0,18,2,1,2015,4,2.956195558074985
8.5,11,24,1,2013,3,2.2299563744955
9.3,14,18,3,2009,2,2.4875319875614528
6.9,21,28,2,2012,1,1.7229140428450105
3.3,18,26,3,2012,0,0.34992386982506773
15.0,21,11,2,2015,2,5.071653019545552
12.0,19,23,10,2013,2,4.088459291772293
8.5,10,11,8,2012,5,2.951808521216114
7.5,17,19,10,2014,6,1.9424469896913883
4.9,11,12,12,2010,6,1.1476490228293406
6.5,8,8,4,2011,4,1.4214919830358783
10.0,0,17,7,2013,2,3.24626350197745
6.1,15,30,4,2009,3,1.4854315249581396
4.0,20,5,9,2013,3,0.7914234013809698
4.5,3,31,7,2009,4,0.7748838424391572
5.5,9,1,6,2015,0,0.5742234259789565
9.0,9,20,3,2013,2,1.5572565749511924
7.3,3,30,1,2010,5,1.9910463716037134
4.5,8,11,1,2010,0,0.8163544966397814
10.1,12,14,7,2011,3,2.7356885152336887
8.1,12,4,5,2011,2,2.1836736187150048
6.5,19,17,7,2010,5,1.6379148733729296
4.5,8,1,8,2010,6,0.8417628316322171
13.5,22,23,7,2014,2,3.823665385258116
14.9,21,26,8,2012,6,4.81073667960304
4.5,15,22,2,2014,5,0.8890498298004548
12.1,0,27,11,2010,5,4.721738199491603
10.9,16,13,3,2010,5,2.663712568494368
5.3,22,13,11,2010,5,1.0980976820535395
8.9,16,22,12,2009,1,2.4475700290649613
13.5,8,26,4,2013,4,3.689524733782004
4.9,12,17,9,2011,5,1.3410415749188112
5.0,18,13,12,2012,3,0.6398608448686546
5.3,12,20,12,2010,0,1.5215367190487448
9.0,20,6,4,2015,0,2.3379795101262464
9.5,22,22,7,2014,1,2.275662552448182
4.1,21,14,7,2010,2,0.6661159730288914
7.0,22,22,11,2012,3,2.2536836873103656
3.7,20,11,10,2009,6,1.0246362575406933
7.5,20,2,9,2014,1,1.3446378849308787
14.9,16,19,1,2010,1,4.493642145611797
8.9,2,4,11,2011,4,2.767639565413865
9.0,9,23,12,2013,0,1.7570865540563576
11.7,23,1,3,2012,3,2.9112590719212452
7.3,12,15,2,2010,0,1.3245448592213496
7.3,16,8,9,2009,1,1.9954388715321885
8.5,8,11,7,2014,4,1.341477927618342
10.5,22,3,2,2013,6,3.0115723987774707
8.0,0,9,2,2014,6,1.3890125361094705
8.0,3,26,10,2013,5,1.9711527117833905
8.5,11,5,4,2011,1,1.8998641871189093
8.9,2,20,3,2010,5,2.7330937305615017
3.3,16,24,7,2012,1,0.30466684738818384
8.1,0,27,6,2009,5,2.368182501039091
10.0,22,20,12,2014,5,2.336472060701589
4.5,18,31,3,2015,1,0.7200956258188125
13.0,14,20,9,2013,4,4.35615341528228
5.7,6,4,5,2011,2,1.7001194295036872
8.1,20,23,11,2011,2,2.3688568558792764
8.5,20,11,1,2010,0,2.5687637482010883
5.5,17,12,6,2013,2,1.1259499236959587
9.7,21,11,12,2011,6,3.2279309612198115
8.9,18,15,6,2012,4,2.413365853532355
7.0,12,12,11,2013,1,1.5199846961068932
6.0,10,21,12,2014,6,1.4010372014225043
5.3,23,28,3,2010,6,1.4593370786388127
13.7,20,11,9,2009,4,3.6084894088837833
5.3,14,16,12,2009,2,1.5970440289733014
6.5,23,27,3,2015,4,1.3354876501779873
8.0,23,16,11,2012,4,1.1411881437710274
11.7,23,9,5,2009,5,4.971866214811637
8.0,9,27,4,2015,0,1.5358109917991467
3.3,12,21,11,2010,6,0.5588801527249202
12.1,11,4,12,2009,4,2.831926709370803
4.9,9,6,7,2011,2,0.7898297025586548
7.7,23,28,10,2009,2,3.868851816452965
10.5,20,25,10,2009,6,3.546311699954636
13.0,12,13,11,2013,2,4.400049410497954
13.5,21,10,3,2014,0,4.7456799885235545
16.5,16,7,8,2013,2,4.008651061570559
12.0,9,7,5,2014,2,1.2633758877435546
13.5,9,17,5,2015,6,4.944231544775119
5.0,9,10,6,2014,1,0.7339212670980408
7.5,1,21,2,2014,4,2.1220792659109335
8.1,18,12,3,2009,3,2.115244077855893
11.5,1,28,2,2015,5,4.0612973482936745
10.0,16,29,12,2013,6,2.7234770517163684
4.5,7,23,7,2009,3,1.3772366325866139
10.0,19,14,1,2014,1,3.8545063431807547
8.1,13,12,4,2010,0,1.7855224751613934
13.3,18,7,9,2010,1,4.574581291656253
12.0,2,16,9,2012,6,2.788979379435249
8.6,21,7,3,2009,5,3.3322008361797506
7.3,18,22,12,2010,2,1.2314337752602724
9.0,19,7,5,2013,1,2.1482752379490835
11.0,1,9,5,2013,3,3.2990239726397794
6.0,2,27,1,2014,0,1.6393101949910653
4.5,4,20,6,2009,5,0.8804136953204668
9.5,23,12,11,2013,1,2.379463506960077
12.5,15,26,8,2010,3,1.0482539741571084
5.7,7,18,9,2009,4,0.6629077223339472
9.0,23,17,1,2013,3,2.23922494035769
8.5,21,9,5,2015,5,1.6491999329885094
12.0,20,25,11,2014,1,4.110033518124379
8.9,11,21,6,2012,3,1.9055153047085909
4.9,16,21,3,2011,0,0.49609873019440864
4.5,2,10,3,2010,2,1.3618940379442506
6.1,13,10,4,2011,6,1.428672510034709
8.5,8,25,6,2012,0,1.7549572233632764
7.7,21,27,11,2011,6,3.136179514822266
3.7,16,3,12,2009,3,0.5401650850787482
7.3,3,29,3,2009,6,2.2087502293727517
8.5,9,11,10,2014,5,1.7716812663484687
9.5,9,4,12,2014,3,1.2525957495817726
4.5,21,16,11,2012,4,0.5375690534376342
9.3,19,30,5,2010,6,5.072267637403952
4.5,19,13,11,2013,2,0.9853377432651116
8.1,19,17,5,2012,3,1.6897512725451505
11.0,20,14,5,2013,1,3.8565980732782843
6.5,16,21,11,2011,0,1.8212885968587933
8.9,16,14,8,2009,4,3.0312937567537044
7.0,6,20,11,2014,3,1.7771324464747758
13.0,9,22,5,2013,2,2.413456375475466
16.0,10,9,12,2013,0,5.31102407548175
4.0,2,14,3,2014,4,0.7916350731166503
7.7,20,25,6,2011,5,2.6029351857167398
4.0,15,7,4,2013,6,0.7277882640976941
5.5,8,29,10,2013,1,0.896695470876568
6.5,13,17,7,2013,2,0.9233233048742684
3.0,15,27,11,2014,3,0.5145138896891835
4.9,17,9,6,2009,1,1.0526583323525656
8.5,1,30,10,2011,6,3.1073814879935067
6.9,8,19,12,2011,0,1.567096039994966
5.3,20,18,5,2009,0,1.3547121688390242
5.7,1,12,2,2012,6,1.3986922471787895
4.9,19,26,8,2010,3,0.5935118631711311
12.1,10,27,1,2009,1,3.6872529216431054
7.5,16,6,1,2013,6,1.5987481538137664
14.0,21,8,7,2013,0,5.579330664058834
7.5,9,11,8,2014,0,1.1167175199964583
4.9,0,23,8,2011,1,0.7150260709974159
4.9,13,13,10,2009,1,1.0522398609067944
6.0,10,28,5,2015,3,1.4218992087562556
6.9,22,21,6,2011,1,2.216051308315474
4.9,5,16,1,2010,5,1.486940476164835
8.5,20,23,10,2009,4,1.8089703444719836
5.3,17,24,9,2009,3,1.1916863459806741
7.5,21,14,9,2013,5,1.8108301617284333
9.0,22,7,5,2014,2,2.126920709650349
5.0,9,21,5,2015,3,0.6931548963367801
9.7,13,8,8,2009,5,3.5171869357965737
9.0,9,28,1,2014,1,0.9184703888975603
4.9,10,17,8,2010,1,0.7185709847864445
9.0,1,28,10,2012,6,2.222264549711761
9.7,13,26,8,2009,2,0.42291506168722476
12.5,21,14,9,2011,2,4.776364303005666
7.3,17,4,3,2011,4,1.9482020039901717
7.5,10,23,8,2013,4,1.4455814750257159
6.9,0,14,8,2011,6,2.8738093225944525
11.7,0,16,8,2012,3,4.678742784323938
10.0,11,13,5,2015,2,3.117408916177939
11.5,17,5,3,2009,3,3.045973885687999
6.9,21,13,11,2009,4,1.4700713245729766
8.9,12,29,5,2009,4,2.9722293643418665
8.0,18,18,8,2013,6,1.9384948071112933
6.9,21,13,8,2009,3,2.7087299259953697
9.3,11,21,12,2010,1,2.1693180316330603
16.1,12,31,8,2010,1,4.729802323444283
10.5,9,22,11,2013,4,1.2007146467494303
13.0,6,4,7,2013,3,5.565017349550692
9.7,21,5,5,2009,1,3.5189804516935106
6.5,23,28,9,2009,0,2.670522754154412
7.3,20,9,12,2011,4,2.592458158276856
6.0,20,19,2,2015,3,1.2216141858297098
5.7,20,11,8,2012,5,1.2686031514456595
7.0,14,15,12,2012,5,1.6364344137635836
7.3,10,21,6,2009,6,1.53484387958968
6.1,20,9,1,2010,5,2.4099924187743156
6.5,21,18,3,2014,1,1.73896655645758
9.0,10,27,5,2015,2,1.2087193628020967
9.5,9,19,12,2012,2,2.443850342249649
7.3,2,18,12,2011,6,1.726067745097824
8.5,20,6,5,2011,4,2.511008373347669
8.0,12,4,2,2014,1,1.6012594186799114
9.0,21,18,7,2014,4,1.5772140558782757
3.5,16,31,1,2013,3,0.6285434789091595
5.5,16,22,5,2013,2,0.4911654360126126
4.5,15,14,10,2011,4,0.8282511473123283
7.7,17,5,4,2012,3,1.987164069876408
8.5,21,3,8,2010,1,1.936661899519655
4.5,23,31,7,2010,5,1.3262798534665796
8.5,16,17,2,2014,0,5.5320588477776385
3.3,1,23,12,2009,2,0.5597758366886715
5.7,18,28,8,2010,5,1.4565863408284097
7.7,14,21,6,2011,1,1.0947173414122422
6.5,12,19,1,2015,0,1.211228633141209
9.7,1,27,2,2010,5,3.062786157129149
7.5,11,19,4,2014,5,2.2071244455807806
11.0,16,27,6,2013,3,2.4086099134160612
4.5,11,20,5,2011,4,0.6651885122907337
12.0,17,23,10,2014,3,1.639901663512841
6.9,14,29,1,2012,6,1.0948291441458924
7.7,14,15,9,2009,1,1.7806356127561496
8.9,12,16,6,2009,1,1.358871704394397
5.3,13,5,1,2009,0,0.8629243944074213
4.0,18,11,3,2013,0,0.8554850804263214
5.3,12,14,4,2011,3,0.7823844086070753
4.9,10,26,11,2011,5,1.1679889070392913
9.0,9,25,1,2013,4,1.5352452922750366
7.5,20,21,12,2013,5,1.4382228425202224
9.0,18,16,4,2013,1,2.8080398147942653
12.0,15,11,10,2012,3,1.3797359299470202
4.9,10,21,5,2010,4,0.8543624955558798
4.1,20,19,9,2011,0,0.9124875743141653
8.9,14,20,2,2009,4,1.4719405193461064
7.5,13,16,2,2015,0,1.8327543954221175
5.5,7,15,1,2015,3,0.9698982058921741
11.0,23,16,4,2013,1,3.277558755503715
8.0,6,2,7,2014,2,1.8901406845376558
9.3,22,8,6,2010,1,5.27335479104755
8.0,13,14,11,2012,2,1.2048507028081674
9.5,11,24,5,2014,5,1.6167405207093133
9.0,20,12,5,2015,1,2.5659724230924423
9.5,22,14,3,2015,5,2.4445443280312467
7.5,12,10,1,2014,4,1.3721159290034746
6.5,6,22,12,2013,6,1.0157675492518137
5.7,9,21,7,2009,1,1.0407894096482797
6.9,9,24,6,2010,3,1.0307154842643163
6.5,1,1,2,2015,6,1.651576073555013
8.5,9,15,10,2014,2,1.234567096008591
9.5,11,20,4,2015,0,0.5389746662279439
6.1,21,25,1,2012,2,1.7197426860777716
5.3,18,30,11,2010,1,0.8731019402791532
7.0,17,21,2,2013,3,1.4976403208696198
7.5,16,7,4,2009,1,1.4777418505671065
11.7,15,25,2,2011,4,4.315116570966974
9.0,23,31,1,2009,5,1.975731570466992
7.3,21,5,1,2010,1,2.568631043274481
9.5,19,29,10,2014,2,1.9891279991625899
10.5,12,2,3,2011,2,2.758520471249047
6.1,22,19,7,2011,1,0.9012289150063998
12.0,9,22,8,2013,3,2.5402575545061614
7.5,20,10,1,2015,5,2.275620634450468
13.0,9,19,12,2012,2,2.172710833513173
8.5,13,15,4,2013,0,2.5758058964803086
12.9,22,17,12,2011,5,3.302610702587751
16.0,19,30,10,2012,1,5.477546872867337
17.0,12,12,9,2012,2,5.5844670323661285
4.1,13,31,7,2011,6,0.8022803417943472
4.5,18,7,1,2010,3,0.7222093883622279
7.5,13,16,12,2013,0,1.2118941268398695
13.0,11,14,7,2014,0,2.6098467127514127
4.1,11,10,1,2010,6,0.9022448121638172
14.9,9,17,11,2011,3,3.150706931899648
6.1,18,2,3,2011,2,0.9684030054754436
14.0,21,17,7,2014,3,4.102940571764564
5.5,7,21,11,2013,3,1.0449179629041612
13.5,11,16,11,2013,5,4.830100638874992
3.7,12,7,12,2009,0,0.6735355449639984
7.7,13,5,3,2012,0,1.9896093577380558
6.0,19,8,6,2015,0,1.0930881971477127
8.0,10,27,2,2015,4,1.0394164588587065
7.0,15,21,11,2014,4,1.1522119806889413
13.5,22,26,10,2012,4,4.068767654743212
5.5,6,2,1,2014,3,1.447486686079239
6.1,13,16,2,2011,2,1.0453916242012378
8.1,16,7,7,2011,3,0.9661659492995225
10.9,0,10,5,2009,6,4.428300941625729
4.9,8,19,3,2011,5,0.8373377911803022
6.1,1,18,5,2010,1,2.4101168507880444
13.5,17,28,10,2013,0,3.0909224378757045
5.5,15,2,9,2014,1,0.7798615193004514
5.5,20,15,2,2013,4,1.6579334025274808
14.0,0,1,11,2014,5,2.574400192814704
6.5,12,7,6,2012,3,1.945442829642094
6.9,1,26,5,2012,5,2.323920791057093
8.5,19,18,2,2010,3,2.176969691996136
4.9,21,15,9,2011,3,1.1991787993129435
4.5,16,9,3,2014,6,0.7367394299016021
7.7,2,12,12,2010,6,3.471464404610499
6.5,10,18,7,2011,0,1.3659158160498666
11.7,21,9,9,2009,2,4.702711828391264
8.0,8,23,1,2014,3,2.6859603737271267
8.9,16,19,5,2011,3,2.75563519463039
10.5,9,11,3,2012,6,3.2891085660269788
7.5,0,9,11,2014,6,2.524595421698804
10.1,14,21,5,2011,5,2.6284189571539676
7.0,9,11,10,2012,3,0.7716881773569039
14.5,10,27,6,2013,3,3.346865390764569
6.9,9,31,3,2011,3,1.9966180754500973
10.0,13,13,11,2012,1,3.1620110183992227
10.5,3,2,4,2011,5,4.606750089860834
5.0,14,31,7,2014,3,0.8309707188657743
10.1,8,13,5,2010,3,4.616560825418656
5.7,15,24,9,2010,4,1.1105024523749394
7.3,0,31,7,2010,5,2.03115667892051
4.5,13,26,12,2010,6,1.031283312160836
10.0,16,27,3,2014,3,2.843635739320022
12.5,18,23,7,2011,5,5.407256465205299
5.3,14,29,5,2011,6,0.6622706732314191
5.3,12,7,3,2011,0,1.190872273684351
10.9,19,25,2,2009,2,4.500129882535075
13.3,13,4,8,2012,5,4.222203622033901
4.5,18,12,5,2014,0,0.7844532251878598
15.7,15,22,4,2010,3,5.1897166062338
5.0,1,24,1,2014,4,1.294175468910471
8.5,15,29,4,2010,3,1.8720786279735502
9.3,18,14,2,2012,1,2.874714401162522
5.0,14,4,11,2013,0,1.0507952079845653
11.7,9,6,5,2009,2,3.2627490516445325
7.3,15,20,6,2011,0,2.860084181540521
14.0,20,22,9,2014,0,1.3999877834216725
4.9,7,22,9,2009,1,0.7856022252777509
15.3,20,25,7,2010,6,4.944258239153343
4.0,13,23,6,2014,0,1.056998527580335
4.1,17,19,11,2010,4,0.766105734943206
4.5,7,13,4,2015,0,1.2524389169953924
8.5,18,23,5,2011,0,3.2905290270965257
5.0,13,29,5,2013,2,0.6215526896481096
6.0,19,22,4,2015,2,0.9401765850204485
13.7,14,22,12,2011,3,5.358313454507638
7.3,11,18,4,2012,2,1.412815042961089
3.5,12,9,11,2012,4,0.479065767098126
6.0,1,9,2,2013,5,1.8053190881678303
6.0,5,2,5,2015,5,1.3041955701620327
6.5,6,28,6,2012,3,1.6457341060974404
6.5,15,15,5,2011,6,1.6691765758184294
6.5,12,14,9,2010,1,2.8040191293674477
6.5,18,28,9,2009,0,1.2966596974098274
4.1,22,2,8,2011,1,1.2332205132339038
10.1,17,23,8,2009,6,2.393566058733584
4.0,9,13,5,2013,0,0.4239998110830451
5.7,14,18,2,2011,4,1.8404316192946542
6.5,13,29,5,2011,6,1.2776299129077882
10.1,18,10,2,2010,2,4.108393504947263
8.5,9,15,11,2012,3,0.7335229158897053
12.5,2,21,9,2012,4,4.312253375960587
5.5,19,14,4,2015,1,1.4179501164809794
5.5,14,3,9,2014,2,0.3972238551799473
8.5,2,6,1,2010,2,1.420172361678004
4.5,16,25,2,2011,4,0.6743003936378043
11.7,10,6,5,2012,6,1.654112729854715
4.5,18,26,7,2010,0,0.8417539449246879
6.1,8,26,10,2009,0,0.8978538026523416
17.0,15,29,6,2015,0,4.077667840982493
13.0,13,20,4,2013,5,1.65149152788663
5.3,12,11,6,2010,4,1.1337853782697311
10.1,20,27,5,2009,2,2.728234160098822
13.7,3,31,5,2009,6,4.064809633463661
10.0,14,7,6,2013,4,1.2134921638431968
11.5,20,16,1,2015,4,2.892746167604242
10.0,23,15,7,2013,0,2.7520426370412476
6.5,14,16,3,2014,6,1.5734812684215818
6.5,19,14,3,2009,5,1.9817113752381539
5.5,19,14,2,2014,4,1.194248526281109
6.0,6,22,3,2014,5,1.9313781038613629
8.1,13,24,4,2012,1,1.996257565631979
5.0,0,19,1,2013,5,0.4523772709324069
8.5,20,26,2,2009,3,3.9188517714221236
12.5,6,17,1,2012,1,4.633027487440788
7.3,11,11,11,2011,4,0.546530118891756
6.9,20,25,11,2011,4,3.055174917892569
13.5,21,29,6,2014,6,4.427937217577282
12.5,23,1,10,2013,1,3.6071341856821157
13.5,9,15,3,2013,4,3.2965418130080657
9.3,21,4,11,2011,4,1.7416259853463052
9.7,16,11,1,2012,2,3.722484778589421
7.3,3,17,10,2010,6,1.9849146025040598
13.0,22,31,8,2013,5,3.6360390984484035
4.0,13,22,4,2014,1,0.6137130484855469
7.7,19,13,7,2012,4,1.5097784021707192
5.0,7,26,3,2014,2,1.4927250804441974
6.9,12,14,12,2009,0,1.342651631473639
9.5,12,18,11,2012,6,3.1123688193910195
6.1,4,16,11,2010,1,2.4589035616504193
4.1,10,16,2,2011,2,0.4487502054343655
7.3,14,14,4,2010,2,2.583498716301795
5.3,23,16,7,2010,4,1.454109256168788
7.0,17,5,9,2013,3,1.479061677245082
8.9,6,26,9,2011,0,3.6179599476590734
4.5,12,31,1,2012,1,0.9862809324800553
10.5,3,18,10,2014,5,2.6128211506506305
3.7,19,9,11,2009,0,0.8369949076872039
8.5,12,21,11,2014,4,1.5440046081945995
8.9,23,5,7,2012,3,2.7471115765411644
9.0,0,27,4,2014,6,2.089581559854493
5.7,14,8,5,2012,1,2.12030745838433
6.9,1,7,1,2011,4,2.1131420602076143
7.0,11,26,3,2014,2,0.9577236662156082
4.9,0,19,5,2010,2,0.9569048765585589
4.5,23,3,9,2010,4,0.8054040076862273
4.0,8,21,12,2014,6,0.4930411227059043
6.0,5,9,11,2012,4,1.841148113603077
6.5,21,9,4,2015,3,1.2056558773178676
5.7,10,23,6,2012,5,1.3215136886319994
12.5,9,5,1,2012,3,3.863185074109899
8.1,13,3,12,2011,5,2.978319434353557
6.1,1,6,3,2010,5,1.5321217436184593
4.9,13,15,12,2011,3,0.9086184051412365
8.5,16,23,2,2010,1,1.576601771717063
6.5,21,31,5,2012,3,2.6430031636316014
7.7,19,31,7,2009,4,1.8101996264592024
4.1,19,24,4,2009,4,0.5588283059453546
8.5,13,2,5,2015,5,1.4827317855700883
4.9,21,9,6,2012,5,0.7044151820388812
9.0,13,18,4,2013,3,1.0067614165678498
7.3,18,24,8,2010,1,2.5362589781448004
12.5,4,20,3,2011,6,4.326817528561017
6.5,1,27,6,2015,5,0.9732634495152837
5.7,23,16,1,2011,6,1.1532540310333763
6.5,12,28,1,2012,5,1.7484526469380857
4.5,8,23,10,2012,1,0.974285333418909
11.3,8,23,6,2011,3,3.603329117043569
4.9,1,16,1,2010,5,1.3261799647983945
7.0,12,17,5,2015,6,1.1473993039816324
10.1,8,6,4,2012,4,3.28531625976985
14.0,14,10,2,2013,6,4.787091751181001
5.3,13,9,9,2009,2,1.0392614735686307
11.0,20,12,7,2013,4,2.7568885340897618
10.9,0,25,6,2011,5,5.103128834526367
3.7,16,3,5,2010,0,0.6414172925115703
6.1,11,27,6,2012,2,1.745677678476384
4.5,15,31,5,2011,1,1.0371013600117527
7.5,22,2,1,2015,4,1.587536923567244
6.5,18,2,3,2011,2,2.290333914204307
11.3,1,16,4,2011,5,5.641315176507757
8.9,2,2,10,2010,5,4.047166019316862
9.8,23,21,1,2009,2,3.2859006730325904
6.1,13,25,3,2011,4,1.7796764910012661
8.9,11,9,5,2009,5,4.0204921400656115
